#,Time(ms),CH1(mV),CH2(mV)
3098,-0.1235200,640.00,20.00
3099,-0.1235600,600.00,0.00
3100,-0.1236000,640.00,20.00
3101,-0.1236400,620.00,0.00
3102,-0.1236800,640.00,20.00
3103,-0.1237200,620.00,0.00
3104,-0.1237600,640.00,20.00
3105,-0.1238000,600.00,0.00
3106,-0.1238400,660.00,20.00
3107,-0.1238800,620.00,0.00
3108,-0.1239200,640.00,20.00
3109,-0.1239600,600.00,0.00
3110,-0.1240000,640.00,20.00
3111,-0.1240400,620.00,0.00
3112,-0.1240800,640.00,20.00
3113,-0.1241200,620.00,0.00
3114,-0.1241600,640.00,20.00
3115,-0.1242000,640.00,0.00
3116,-0.1242400,640.00,20.00
3117,-0.1242800,620.00,0.00
3118,-0.1243200,640.00,20.00
3119,-0.1243600,620.00,0.00
3120,-0.1244000,640.00,20.00
3121,-0.1244400,600.00,0.00
3122,-0.1244800,640.00,20.00
3123,-0.1245200,620.00,0.00
3124,-0.1245600,640.00,20.00
3125,-0.1246000,620.00,0.00
3126,-0.1246400,640.00,20.00
3127,-0.1246800,620.00,0.00
3128,-0.1247200,640.00,20.00
3129,-0.1247600,620.00,0.00
3130,-0.1248000,640.00,20.00
3131,-0.1248400,620.00,0.00
3132,-0.1248800,640.00,20.00
3133,-0.1249200,640.00,20.00
3134,-0.1249600,640.00,20.00
3135,-0.1250000,600.00,0.00
3136,-0.1250400,640.00,20.00
3137,-0.1250800,620.00,0.00
3138,-0.1251200,640.00,20.00
3139,-0.1251600,620.00,0.00
3140,-0.1252000,640.00,20.00
3141,-0.1252400,600.00,0.00
3142,-0.1252800,640.00,20.00
3143,-0.1253200,620.00,0.00
3144,-0.1253600,640.00,20.00
3145,-0.1254000,620.00,0.00
3146,-0.1254400,640.00,20.00
3147,-0.1254800,620.00,0.00
3148,-0.1255200,640.00,20.00
3149,-0.1255600,620.00,0.00
3150,-0.1256000,640.00,20.00
3151,-0.1256400,620.00,0.00
3152,-0.1256800,640.00,20.00
3153,-0.1257200,600.00,0.00
3154,-0.1257600,640.00,20.00
3155,-0.1258000,600.00,0.00
3156,-0.1258400,640.00,20.00
3157,-0.1258800,600.00,0.00
3158,-0.1259200,640.00,20.00
3159,-0.1259600,620.00,0.00
3160,-0.1260000,640.00,20.00
3161,-0.1260400,620.00,0.00
3162,-0.1260800,640.00,20.00
3163,-0.1261200,620.00,0.00
3164,-0.1261600,660.00,20.00
3165,-0.1262000,620.00,-20.00
3166,-0.1262400,640.00,20.00
3167,-0.1262800,620.00,0.00
3168,-0.1263200,640.00,20.00
3169,-0.1263600,620.00,0.00
3170,-0.1264000,640.00,20.00
3171,-0.1264400,600.00,0.00
3172,-0.1264800,640.00,20.00
3173,-0.1265200,600.00,0.00
3174,-0.1265600,640.00,20.00
3175,-0.1266000,600.00,-20.00
3176,-0.1266400,640.00,20.00
3177,-0.1266800,620.00,0.00
3178,-0.1267200,640.00,20.00
3179,-0.1267600,620.00,0.00
3180,-0.1268000,640.00,20.00
3181,-0.1268400,620.00,0.00
3182,-0.1268800,640.00,20.00
3183,-0.1269200,620.00,0.00
3184,-0.1269600,640.00,20.00
3185,-0.1270000,620.00,0.00
3186,-0.1270400,660.00,20.00
3187,-0.1270800,620.00,-20.00
3188,-0.1271200,640.00,20.00
3189,-0.1271600,620.00,0.00
3190,-0.1272000,640.00,0.00
3191,-0.1272400,620.00,-20.00
3192,-0.1272800,640.00,20.00
3193,-0.1273200,600.00,-20.00
3194,-0.1273600,640.00,20.00
3195,-0.1274000,600.00,0.00
3196,-0.1274400,640.00,20.00
3197,-0.1274800,600.00,0.00
3198,-0.1275200,640.00,20.00
3199,-0.1275600,620.00,0.00
3200,-0.1276000,660.00,0.00
3201,-0.1276400,620.00,-20.00
3202,-0.1276800,640.00,20.00
3203,-0.1277200,620.00,0.00
3204,-0.1277600,660.00,20.00
3205,-0.1278000,600.00,0.00
3206,-0.1278400,640.00,20.00
3207,-0.1278800,600.00,0.00
3208,-0.1279200,640.00,0.00
3209,-0.1279600,600.00,0.00
3210,-0.1280000,640.00,20.00
3211,-0.1280400,600.00,0.00
3212,-0.1280800,640.00,20.00
3213,-0.1281200,600.00,0.00
3214,-0.1281600,640.00,20.00
3215,-0.1282000,620.00,0.00
3216,-0.1282400,640.00,20.00
3217,-0.1282800,620.00,0.00
3218,-0.1283200,640.00,20.00
3219,-0.1283600,620.00,-20.00
3220,-0.1284000,640.00,20.00
3221,-0.1284400,600.00,0.00
3222,-0.1284800,640.00,20.00
3223,-0.1285200,600.00,-20.00
3224,-0.1285600,640.00,20.00
3225,-0.1286000,600.00,-20.00
3226,-0.1286400,640.00,20.00
3227,-0.1286800,620.00,-20.00
3228,-0.1287200,640.00,0.00
3229,-0.1287600,620.00,0.00
3230,-0.1288000,660.00,0.00
3231,-0.1288400,620.00,0.00
3232,-0.1288800,640.00,0.00
3233,-0.1289200,640.00,0.00
3234,-0.1289600,640.00,20.00
3235,-0.1290000,640.00,-20.00
3236,-0.1290400,660.00,0.00
3237,-0.1290800,620.00,0.00
3238,-0.1291200,640.00,20.00
3239,-0.1291600,600.00,-20.00
3240,-0.1292000,640.00,20.00
3241,-0.1292400,600.00,-20.00
3242,-0.1292800,640.00,20.00
3243,-0.1293200,600.00,-20.00
3244,-0.1293600,640.00,0.00
3245,-0.1294000,600.00,-20.00
3246,-0.1294400,640.00,20.00
3247,-0.1294800,620.00,0.00
3248,-0.1295200,640.00,20.00
3249,-0.1295600,620.00,0.00
3250,-0.1296000,640.00,20.00
3251,-0.1296400,620.00,0.00
3252,-0.1296800,660.00,20.00
3253,-0.1297200,640.00,-20.00
3254,-0.1297600,640.00,0.00
3255,-0.1298000,600.00,0.00
3256,-0.1298400,640.00,20.00
3257,-0.1298800,600.00,-20.00
3258,-0.1299200,660.00,0.00
3259,-0.1299600,620.00,0.00
3260,-0.1300000,640.00,20.00
3261,-0.1300400,600.00,0.00
3262,-0.1300800,640.00,20.00
3263,-0.1301200,620.00,0.00
3264,-0.1301600,640.00,0.00
3265,-0.1302000,600.00,0.00
3266,-0.1302400,640.00,20.00
3267,-0.1302800,640.00,0.00
3268,-0.1303200,660.00,20.00
3269,-0.1303600,620.00,0.00
3270,-0.1304000,640.00,0.00
3271,-0.1304400,620.00,-20.00
3272,-0.1304800,640.00,20.00
3273,-0.1305200,600.00,0.00
3274,-0.1305600,640.00,20.00
3275,-0.1306000,620.00,-20.00
3276,-0.1306400,640.00,20.00
3277,-0.1306800,620.00,-20.00
3278,-0.1307200,640.00,0.00
3279,-0.1307600,600.00,0.00
3280,-0.1308000,640.00,0.00
3281,-0.1308400,620.00,-20.00
3282,-0.1308800,640.00,20.00
3283,-0.1309200,620.00,-20.00
3284,-0.1309600,640.00,0.00
3285,-0.1310000,620.00,0.00
3286,-0.1310400,640.00,20.00
3287,-0.1310800,640.00,0.00
3288,-0.1311200,640.00,20.00
3289,-0.1311600,620.00,0.00
3290,-0.1312000,640.00,20.00
3291,-0.1312400,620.00,-20.00
3292,-0.1312800,640.00,20.00
3293,-0.1313200,600.00,-20.00
3294,-0.1313600,640.00,20.00
3295,-0.1314000,600.00,-20.00
3296,-0.1314400,640.00,0.00
3297,-0.1314800,620.00,0.00
3298,-0.1315200,640.00,0.00
3299,-0.1315600,620.00,0.00
3300,-0.1316000,640.00,20.00
3301,-0.1316400,620.00,0.00
3302,-0.1316800,640.00,20.00
3303,-0.1317200,640.00,-20.00
3304,-0.1317600,660.00,0.00
3305,-0.1318000,620.00,0.00
3306,-0.1318400,640.00,20.00
3307,-0.1318800,620.00,-20.00
3308,-0.1319200,640.00,0.00
3309,-0.1319600,620.00,-20.00
3310,-0.1320000,640.00,0.00
3311,-0.1320400,620.00,-20.00
3312,-0.1320800,640.00,20.00
3313,-0.1321200,620.00,-20.00
3314,-0.1321600,640.00,0.00
3315,-0.1322000,600.00,0.00
3316,-0.1322400,640.00,0.00
3317,-0.1322800,640.00,-20.00
3318,-0.1323200,660.00,0.00
3319,-0.1323600,640.00,-20.00
3320,-0.1324000,660.00,0.00
3321,-0.1324400,640.00,0.00
3322,-0.1324800,660.00,20.00
3323,-0.1325200,620.00,0.00
3324,-0.1325600,640.00,0.00
3325,-0.1326000,620.00,-20.00
3326,-0.1326400,640.00,0.00
3327,-0.1326800,620.00,-20.00
3328,-0.1327200,640.00,20.00
3329,-0.1327600,600.00,0.00
3330,-0.1328000,640.00,0.00
3331,-0.1328400,620.00,-20.00
3332,-0.1328800,640.00,0.00
3333,-0.1329200,600.00,-20.00
3334,-0.1329600,640.00,20.00
3335,-0.1330000,620.00,-20.00
3336,-0.1330400,640.00,0.00
3337,-0.1330800,620.00,-20.00
3338,-0.1331200,640.00,0.00
3339,-0.1331600,620.00,0.00
3340,-0.1332000,640.00,20.00
3341,-0.1332400,620.00,-20.00
3342,-0.1332800,640.00,20.00
3343,-0.1333200,620.00,-20.00
3344,-0.1333600,640.00,20.00
3345,-0.1334000,620.00,-20.00
3346,-0.1334400,640.00,20.00
3347,-0.1334800,600.00,0.00
3348,-0.1335200,640.00,0.00
3349,-0.1335600,620.00,-20.00
3350,-0.1336000,640.00,0.00
3351,-0.1336400,620.00,-20.00
3352,-0.1336800,640.00,0.00
3353,-0.1337200,620.00,0.00
3354,-0.1337600,640.00,0.00
3355,-0.1338000,620.00,0.00
3356,-0.1338400,640.00,20.00
3357,-0.1338800,620.00,0.00
3358,-0.1339200,640.00,20.00
3359,-0.1339600,620.00,0.00
3360,-0.1340000,640.00,0.00
3361,-0.1340400,600.00,-20.00
3362,-0.1340800,640.00,0.00
3363,-0.1341200,620.00,-20.00
3364,-0.1341600,640.00,20.00
3365,-0.1342000,620.00,-20.00
3366,-0.1342400,640.00,0.00
3367,-0.1342800,620.00,-20.00
3368,-0.1343200,640.00,20.00
3369,-0.1343600,620.00,-20.00
3370,-0.1344000,640.00,20.00
3371,-0.1344400,640.00,0.00
3372,-0.1344800,660.00,0.00
3373,-0.1345200,620.00,-20.00
3374,-0.1345600,640.00,20.00
3375,-0.1346000,620.00,-20.00
3376,-0.1346400,660.00,0.00
3377,-0.1346800,620.00,-20.00
3378,-0.1347200,660.00,20.00
3379,-0.1347600,620.00,0.00
3380,-0.1348000,640.00,20.00
3381,-0.1348400,600.00,0.00
3382,-0.1348800,640.00,0.00
3383,-0.1349200,620.00,-20.00
3384,-0.1349600,640.00,0.00
3385,-0.1350000,620.00,0.00
3386,-0.1350400,660.00,0.00
3387,-0.1350800,620.00,0.00
3388,-0.1351200,640.00,20.00
3389,-0.1351600,640.00,-20.00
3390,-0.1352000,640.00,20.00
3391,-0.1352400,620.00,-20.00
3392,-0.1352800,660.00,0.00
3393,-0.1353200,620.00,-20.00
3394,-0.1353600,640.00,0.00
3395,-0.1354000,600.00,-20.00
3396,-0.1354400,640.00,0.00
3397,-0.1354800,600.00,0.00
3398,-0.1355200,640.00,0.00
3399,-0.1355600,600.00,-20.00
3400,-0.1356000,640.00,0.00
3401,-0.1356400,600.00,-20.00
3402,-0.1356800,640.00,0.00
3403,-0.1357200,600.00,-20.00
3404,-0.1357600,640.00,20.00
3405,-0.1358000,620.00,-20.00
3406,-0.1358400,640.00,0.00
3407,-0.1358800,620.00,-20.00
3408,-0.1359200,660.00,20.00
3409,-0.1359600,620.00,-20.00
3410,-0.1360000,640.00,0.00
3411,-0.1360400,620.00,-20.00
3412,-0.1360800,640.00,20.00
3413,-0.1361200,620.00,-20.00
3414,-0.1361600,640.00,0.00
3415,-0.1362000,600.00,-20.00
3416,-0.1362400,640.00,0.00
3417,-0.1362800,620.00,-20.00
3418,-0.1363200,640.00,0.00
3419,-0.1363600,620.00,-20.00
3420,-0.1364000,640.00,0.00
3421,-0.1364400,600.00,-20.00
3422,-0.1364800,660.00,0.00
3423,-0.1365200,620.00,0.00
3424,-0.1365600,640.00,0.00
3425,-0.1366000,620.00,-20.00
3426,-0.1366400,640.00,20.00
3427,-0.1366800,620.00,0.00
3428,-0.1367200,660.00,0.00
3429,-0.1367600,620.00,-20.00
3430,-0.1368000,640.00,0.00
3431,-0.1368400,600.00,0.00
3432,-0.1368800,640.00,20.00
3433,-0.1369200,620.00,-20.00
3434,-0.1369600,640.00,20.00
3435,-0.1370000,620.00,0.00
3436,-0.1370400,640.00,0.00
3437,-0.1370800,620.00,-20.00
3438,-0.1371200,640.00,0.00
3439,-0.1371600,620.00,-20.00
3440,-0.1372000,640.00,0.00
3441,-0.1372400,620.00,-20.00
3442,-0.1372800,640.00,0.00
3443,-0.1373200,620.00,-20.00
3444,-0.1373600,640.00,0.00
3445,-0.1374000,620.00,-20.00
3446,-0.1374400,640.00,0.00
3447,-0.1374800,620.00,-20.00
3448,-0.1375200,660.00,0.00
3449,-0.1375600,620.00,-20.00
3450,-0.1376000,660.00,0.00
3451,-0.1376400,620.00,-20.00
3452,-0.1376800,640.00,0.00
3453,-0.1377200,600.00,-20.00
3454,-0.1377600,640.00,20.00
3455,-0.1378000,600.00,-20.00
3456,-0.1378400,640.00,0.00
3457,-0.1378800,620.00,-20.00
3458,-0.1379200,660.00,0.00
3459,-0.1379600,640.00,-20.00
3460,-0.1380000,640.00,20.00
3461,-0.1380400,620.00,-20.00
3462,-0.1380800,640.00,0.00
3463,-0.1381200,620.00,-20.00
3464,-0.1381600,640.00,0.00
3465,-0.1382000,600.00,-20.00
3466,-0.1382400,640.00,0.00
3467,-0.1382800,600.00,-20.00
3468,-0.1383200,640.00,20.00
3469,-0.1383600,620.00,-20.00
3470,-0.1384000,640.00,0.00
3471,-0.1384400,600.00,0.00
3472,-0.1384800,640.00,0.00
3473,-0.1385200,620.00,0.00
3474,-0.1385600,640.00,0.00
3475,-0.1386000,640.00,-20.00
3476,-0.1386400,640.00,0.00
3477,-0.1386800,620.00,-20.00
3478,-0.1387200,640.00,0.00
3479,-0.1387600,640.00,-20.00
3480,-0.1388000,640.00,0.00
3481,-0.1388400,620.00,-20.00
3482,-0.1388800,640.00,0.00
3483,-0.1389200,600.00,-20.00
3484,-0.1389600,640.00,0.00
3485,-0.1390000,620.00,-20.00
3486,-0.1390400,640.00,20.00
3487,-0.1390800,620.00,-20.00
3488,-0.1391200,640.00,0.00
3489,-0.1391600,620.00,-20.00
3490,-0.1392000,640.00,0.00
3491,-0.1392400,620.00,-20.00
3492,-0.1392800,640.00,20.00
3493,-0.1393200,620.00,-20.00
3494,-0.1393600,640.00,0.00
3495,-0.1394000,640.00,0.00
3496,-0.1394400,640.00,0.00
3497,-0.1394800,620.00,-20.00
3498,-0.1395200,640.00,0.00
3499,-0.1395600,620.00,-20.00
3500,-0.1396000,640.00,0.00
3501,-0.1396400,600.00,-20.00
3502,-0.1396800,640.00,0.00
3503,-0.1397200,620.00,-20.00
3504,-0.1397600,640.00,0.00
3505,-0.1398000,600.00,-20.00
3506,-0.1398400,640.00,0.00
3507,-0.1398800,620.00,-20.00
3508,-0.1399200,640.00,0.00
3509,-0.1399600,640.00,-20.00
3510,-0.1400000,640.00,0.00
3511,-0.1400400,620.00,-20.00
3512,-0.1400800,660.00,0.00
3513,-0.1401200,620.00,-20.00
3514,-0.1401600,660.00,20.00
3515,-0.1402000,620.00,-20.00
3516,-0.1402400,640.00,0.00
3517,-0.1402800,600.00,-20.00
3518,-0.1403200,640.00,0.00
3519,-0.1403600,600.00,-20.00
3520,-0.1404000,640.00,0.00
3521,-0.1404400,620.00,-20.00
3522,-0.1404800,640.00,0.00
3523,-0.1405200,620.00,-20.00
3524,-0.1405600,640.00,0.00
3525,-0.1406000,620.00,-20.00
3526,-0.1406400,640.00,0.00
3527,-0.1406800,620.00,-20.00
3528,-0.1407200,640.00,0.00
3529,-0.1407600,620.00,0.00
3530,-0.1408000,640.00,0.00
3531,-0.1408400,620.00,0.00
3532,-0.1408800,640.00,0.00
3533,-0.1409200,600.00,-20.00
3534,-0.1409600,640.00,0.00
3535,-0.1410000,600.00,-20.00
3536,-0.1410400,640.00,20.00
3537,-0.1410800,600.00,-20.00
3538,-0.1411200,640.00,0.00
3539,-0.1411600,620.00,-20.00
3540,-0.1412000,640.00,0.00
3541,-0.1412400,620.00,0.00
3542,-0.1412800,640.00,0.00
3543,-0.1413200,620.00,0.00
3544,-0.1413600,640.00,0.00
3545,-0.1414000,620.00,-20.00
3546,-0.1414400,660.00,20.00
3547,-0.1414800,620.00,-20.00
3548,-0.1415200,640.00,0.00
3549,-0.1415600,620.00,0.00
3550,-0.1416000,640.00,0.00
3551,-0.1416400,620.00,-20.00
3552,-0.1416800,640.00,0.00
3553,-0.1417200,600.00,-20.00
3554,-0.1417600,640.00,0.00
3555,-0.1418000,600.00,-20.00
3556,-0.1418400,640.00,0.00
3557,-0.1418800,600.00,-20.00
3558,-0.1419200,640.00,0.00
3559,-0.1419600,620.00,-20.00
3560,-0.1420000,660.00,0.00
3561,-0.1420400,620.00,-20.00
3562,-0.1420800,640.00,0.00
3563,-0.1421200,620.00,-20.00
3564,-0.1421600,640.00,0.00
3565,-0.1422000,640.00,-20.00
3566,-0.1422400,640.00,20.00
3567,-0.1422800,620.00,-20.00
3568,-0.1423200,640.00,0.00
3569,-0.1423600,620.00,-20.00
3570,-0.1424000,640.00,0.00
3571,-0.1424400,620.00,-20.00
3572,-0.1424800,640.00,0.00
3573,-0.1425200,620.00,-20.00
3574,-0.1425600,640.00,0.00
3575,-0.1426000,620.00,-20.00
3576,-0.1426400,640.00,0.00
3577,-0.1426800,620.00,-20.00
3578,-0.1427200,640.00,0.00
3579,-0.1427600,640.00,-20.00
3580,-0.1428000,660.00,20.00
3581,-0.1428400,620.00,-20.00
3582,-0.1428800,640.00,0.00
3583,-0.1429200,640.00,-20.00
3584,-0.1429600,640.00,0.00
3585,-0.1430000,620.00,-20.00
3586,-0.1430400,640.00,0.00
3587,-0.1430800,620.00,-20.00
3588,-0.1431200,640.00,0.00
3589,-0.1431600,620.00,-20.00
3590,-0.1432000,640.00,0.00
3591,-0.1432400,600.00,-20.00
3592,-0.1432800,640.00,0.00
3593,-0.1433200,620.00,-20.00
3594,-0.1433600,640.00,0.00
3595,-0.1434000,600.00,-20.00
3596,-0.1434400,640.00,0.00
3597,-0.1434800,620.00,-20.00
3598,-0.1435200,640.00,0.00
3599,-0.1435600,620.00,-20.00
3600,-0.1436000,640.00,0.00
3601,-0.1436400,600.00,0.00
3602,-0.1436800,640.00,0.00
3603,-0.1437200,600.00,-20.00
3604,-0.1437600,640.00,0.00
3605,-0.1438000,600.00,0.00
3606,-0.1438400,640.00,0.00
3607,-0.1438800,600.00,-20.00
3608,-0.1439200,640.00,0.00
3609,-0.1439600,620.00,-20.00
3610,-0.1440000,640.00,0.00
3611,-0.1440400,620.00,-20.00
3612,-0.1440800,640.00,0.00
3613,-0.1441200,620.00,-20.00
3614,-0.1441600,640.00,0.00
3615,-0.1442000,620.00,-20.00
3616,-0.1442400,660.00,0.00
3617,-0.1442800,620.00,-20.00
3618,-0.1443200,640.00,0.00
3619,-0.1443600,620.00,-20.00
3620,-0.1444000,640.00,0.00
3621,-0.1444400,600.00,-20.00
3622,-0.1444800,640.00,0.00
3623,-0.1445200,620.00,-20.00
3624,-0.1445600,640.00,0.00
3625,-0.1446000,600.00,-20.00
3626,-0.1446400,640.00,0.00
3627,-0.1446800,600.00,-20.00
3628,-0.1447200,640.00,0.00
3629,-0.1447600,620.00,-20.00
3630,-0.1448000,640.00,0.00
3631,-0.1448400,620.00,-20.00
3632,-0.1448800,660.00,0.00
3633,-0.1449200,620.00,-20.00
3634,-0.1449600,640.00,0.00
3635,-0.1450000,620.00,-20.00
3636,-0.1450400,640.00,0.00
3637,-0.1450800,620.00,-20.00
3638,-0.1451200,640.00,0.00
3639,-0.1451600,600.00,-20.00
3640,-0.1452000,640.00,0.00
3641,-0.1452400,600.00,-20.00
3642,-0.1452800,640.00,0.00
3643,-0.1453200,620.00,-20.00
3644,-0.1453600,640.00,0.00
3645,-0.1454000,620.00,-20.00
3646,-0.1454400,640.00,0.00
3647,-0.1454800,620.00,-20.00
3648,-0.1455200,640.00,0.00
3649,-0.1455600,620.00,-20.00
3650,-0.1456000,640.00,0.00
3651,-0.1456400,620.00,-20.00
3652,-0.1456800,640.00,0.00
3653,-0.1457200,620.00,-20.00
3654,-0.1457600,640.00,20.00
3655,-0.1458000,600.00,-20.00
3656,-0.1458400,640.00,0.00
3657,-0.1458800,600.00,-20.00
3658,-0.1459200,640.00,0.00
3659,-0.1459600,620.00,-20.00
3660,-0.1460000,640.00,0.00
3661,-0.1460400,600.00,-20.00
3662,-0.1460800,640.00,0.00
3663,-0.1461200,620.00,-20.00
3664,-0.1461600,640.00,0.00
3665,-0.1462000,620.00,-20.00
3666,-0.1462400,640.00,0.00
3667,-0.1462800,620.00,-20.00
3668,-0.1463200,660.00,0.00
3669,-0.1463600,620.00,-20.00
3670,-0.1464000,640.00,0.00
3671,-0.1464400,600.00,-20.00
3672,-0.1464800,640.00,0.00
3673,-0.1465200,620.00,-20.00
3674,-0.1465600,640.00,0.00
3675,-0.1466000,620.00,-20.00
3676,-0.1466400,640.00,0.00
3677,-0.1466800,600.00,-20.00
3678,-0.1467200,640.00,0.00
3679,-0.1467600,620.00,-20.00
3680,-0.1468000,640.00,0.00
3681,-0.1468400,600.00,-20.00
3682,-0.1468800,640.00,0.00
3683,-0.1469200,640.00,-20.00
3684,-0.1469600,660.00,0.00
3685,-0.1470000,640.00,-20.00
3686,-0.1470400,640.00,0.00
3687,-0.1470800,600.00,-20.00
3688,-0.1471200,640.00,0.00
3689,-0.1471600,620.00,-20.00
3690,-0.1472000,640.00,0.00
3691,-0.1472400,600.00,-20.00
3692,-0.1472800,640.00,20.00
3693,-0.1473200,620.00,-20.00
3694,-0.1473600,640.00,0.00
3695,-0.1474000,620.00,-20.00
3696,-0.1474400,640.00,0.00
3697,-0.1474800,600.00,-20.00
3698,-0.1475200,660.00,0.00
3699,-0.1475600,620.00,-20.00
3700,-0.1476000,640.00,0.00
3701,-0.1476400,620.00,-20.00
3702,-0.1476800,640.00,0.00
3703,-0.1477200,620.00,-20.00
3704,-0.1477600,640.00,0.00
3705,-0.1478000,620.00,-20.00
3706,-0.1478400,640.00,0.00
3707,-0.1478800,600.00,-20.00
3708,-0.1479200,640.00,0.00
3709,-0.1479600,600.00,-20.00
3710,-0.1480000,640.00,0.00
3711,-0.1480400,620.00,-20.00
3712,-0.1480800,640.00,0.00
3713,-0.1481200,600.00,-20.00
3714,-0.1481600,660.00,0.00
3715,-0.1482000,600.00,-20.00
3716,-0.1482400,640.00,0.00
3717,-0.1482800,640.00,-20.00
3718,-0.1483200,640.00,0.00
3719,-0.1483600,620.00,-20.00
3720,-0.1484000,640.00,0.00
3721,-0.1484400,600.00,-20.00
3722,-0.1484800,660.00,0.00
3723,-0.1485200,620.00,-20.00
3724,-0.1485600,640.00,0.00
3725,-0.1486000,620.00,-20.00
3726,-0.1486400,640.00,0.00
3727,-0.1486800,600.00,-20.00
3728,-0.1487200,640.00,-20.00
3729,-0.1487600,620.00,-20.00
3730,-0.1488000,640.00,0.00
3731,-0.1488400,620.00,-20.00
3732,-0.1488800,640.00,0.00
3733,-0.1489200,620.00,-20.00
3734,-0.1489600,640.00,0.00
3735,-0.1490000,620.00,0.00
3736,-0.1490400,660.00,0.00
3737,-0.1490800,620.00,-20.00
3738,-0.1491200,640.00,0.00
3739,-0.1491600,620.00,-20.00
3740,-0.1492000,640.00,0.00
3741,-0.1492400,620.00,-20.00
3742,-0.1492800,640.00,0.00
3743,-0.1493200,600.00,-20.00
3744,-0.1493600,640.00,0.00
3745,-0.1494000,620.00,-20.00
3746,-0.1494400,640.00,0.00
3747,-0.1494800,600.00,-20.00
3748,-0.1495200,640.00,0.00
3749,-0.1495600,620.00,-20.00
3750,-0.1496000,640.00,0.00
3751,-0.1496400,620.00,-20.00
3752,-0.1496800,640.00,0.00
3753,-0.1497200,640.00,-20.00
3754,-0.1497600,640.00,0.00
3755,-0.1498000,620.00,-20.00
3756,-0.1498400,640.00,0.00
3757,-0.1498800,620.00,-20.00
3758,-0.1499200,640.00,0.00
3759,-0.1499600,600.00,-20.00
3760,-0.1500000,640.00,0.00
3761,-0.1500400,600.00,-20.00
3762,-0.1500800,640.00,0.00
3763,-0.1501200,600.00,-20.00
3764,-0.1501600,640.00,0.00
3765,-0.1502000,620.00,-20.00
3766,-0.1502400,640.00,0.00
3767,-0.1502800,620.00,-20.00
3768,-0.1503200,640.00,0.00
3769,-0.1503600,620.00,-20.00
3770,-0.1504000,640.00,0.00
3771,-0.1504400,620.00,-20.00
3772,-0.1504800,640.00,0.00
3773,-0.1505200,600.00,-20.00
3774,-0.1505600,640.00,0.00
3775,-0.1506000,620.00,-20.00
3776,-0.1506400,640.00,0.00
3777,-0.1506800,600.00,-20.00
3778,-0.1507200,640.00,0.00
3779,-0.1507600,620.00,-20.00
3780,-0.1508000,640.00,0.00
3781,-0.1508400,600.00,-20.00
3782,-0.1508800,640.00,0.00
3783,-0.1509200,600.00,-20.00
3784,-0.1509600,660.00,0.00
3785,-0.1510000,600.00,-20.00
3786,-0.1510400,640.00,0.00
3787,-0.1510800,620.00,-20.00
3788,-0.1511200,640.00,20.00
3789,-0.1511600,620.00,-20.00
3790,-0.1512000,640.00,0.00
3791,-0.1512400,620.00,-20.00
3792,-0.1512800,660.00,0.00
3793,-0.1513200,620.00,-20.00
3794,-0.1513600,640.00,0.00
3795,-0.1514000,620.00,-20.00
3796,-0.1514400,640.00,0.00
3797,-0.1514800,600.00,-20.00
3798,-0.1515200,640.00,0.00
3799,-0.1515600,600.00,-20.00
3800,-0.1516000,640.00,0.00
3801,-0.1516400,620.00,-20.00
3802,-0.1516800,640.00,0.00
3803,-0.1517200,620.00,-20.00
3804,-0.1517600,640.00,0.00
3805,-0.1518000,620.00,-20.00
3806,-0.1518400,660.00,0.00
3807,-0.1518800,620.00,-20.00
3808,-0.1519200,640.00,0.00
3809,-0.1519600,620.00,-20.00
3810,-0.1520000,660.00,0.00
3811,-0.1520400,620.00,-20.00
3812,-0.1520800,640.00,0.00
3813,-0.1521200,600.00,-20.00
3814,-0.1521600,640.00,0.00
3815,-0.1522000,600.00,-20.00
3816,-0.1522400,640.00,0.00
3817,-0.1522800,600.00,-20.00
3818,-0.1523200,660.00,0.00
3819,-0.1523600,600.00,-20.00
3820,-0.1524000,640.00,0.00
3821,-0.1524400,620.00,-20.00
3822,-0.1524800,640.00,0.00
3823,-0.1525200,620.00,-20.00
3824,-0.1525600,640.00,0.00
3825,-0.1526000,620.00,-20.00
3826,-0.1526400,640.00,0.00
3827,-0.1526800,620.00,-20.00
3828,-0.1527200,640.00,0.00
3829,-0.1527600,600.00,-20.00
3830,-0.1528000,640.00,0.00
3831,-0.1528400,620.00,-20.00
3832,-0.1528800,640.00,0.00
3833,-0.1529200,600.00,-20.00
3834,-0.1529600,640.00,0.00
3835,-0.1530000,600.00,-20.00
3836,-0.1530400,640.00,0.00
3837,-0.1530800,620.00,-20.00
3838,-0.1531200,640.00,0.00
3839,-0.1531600,620.00,-20.00
3840,-0.1532000,640.00,0.00
3841,-0.1532400,600.00,-20.00
3842,-0.1532800,640.00,0.00
3843,-0.1533200,620.00,-20.00
3844,-0.1533600,640.00,20.00
3845,-0.1534000,620.00,-20.00
3846,-0.1534400,640.00,0.00
3847,-0.1534800,620.00,-20.00
3848,-0.1535200,640.00,0.00
3849,-0.1535600,600.00,-20.00
3850,-0.1536000,640.00,0.00
3851,-0.1536400,600.00,-20.00
3852,-0.1536800,640.00,0.00
3853,-0.1537200,620.00,-20.00
3854,-0.1537600,640.00,0.00
3855,-0.1538000,620.00,-20.00
3856,-0.1538400,640.00,0.00
3857,-0.1538800,620.00,-20.00
3858,-0.1539200,640.00,0.00
